concept,instance_id,sense,sentence
church.NOUN,church.NOUN.000020,church%1:14:00::,"In church history he first re-edited Wouter 's ""Historiæ ecclesiasticæ compendium"" (3 volumes, Louvain, 1879), and later published special studies, particularly on theological controversies and on the papacy: ""Dissertationes selectæ in historiam ecclesiasticam"" (5 volumes, Ratisbon, 1880)."
church.NOUN,church.NOUN.000021,church%1:14:00::,"Although experiencing discrimination, the Copts and other long-established Christian groups in the north had fewer restrictions than other types of Christians in the south. Today, the Coptic Church in Sudan is officially registered with the government, and is exempt from property tax."
church.NOUN,church.NOUN.000022,church%1:14:00::,"The Catholic Church had several opportunities to investigate the abuse, but did nothing; many of the complaints of abuse by others went through Carragher."
church.NOUN,church.NOUN.000023,church%1:06:00::,It is the mother church of the Roman Catholic Diocese of Christchurch and seat of the Bishop of Christchurch.
church.NOUN,church.NOUN.000024,church%1:14:00::,"According to the theologies of most major Protestant groups, Purgatory is a doctrine of the Catholic Church, a holding place for those whose lives were dominated by venial sins but not guilty of mortal sins."
church.NOUN,church.NOUN.000025,church%1:14:00::,"Following the election of Pope Francis, Pell was one of eight members appointed to advise the Pope on how to reform the Catholic Church."
church.NOUN,church.NOUN.000026,church%1:14:00::,Marigny founded the collegiate church of Nôtre Dame d'Ecouis near Rouen in 1313.
church.NOUN,church.NOUN.000027,church%1:14:00::,The number of deacons and priests for the Assyrian Church of the East in Russia increased. In 1998 he travelled to China and made contact with the Christian communities there.
church.NOUN,church.NOUN.000028,church%1:04:00::,At this time he was influenced and inspired by Pastor Charley Young from Eastport Bible Church.
church.NOUN,church.NOUN.000029,church%1:04:00::,"Please keep me, my family and our church family in your prayers."
church.NOUN,church.NOUN.000030,church%1:04:00::,"At six years old, Reese began singing in church."
church.NOUN,church.NOUN.000031,church%1:14:00::,"It is a Methodist-Benedictine residential monastery for women in Collegeville, Minnesota. Postmodern Christianity has influenced the emerging church movement."
church.NOUN,church.NOUN.000032,church%1:04:00::,"Mike Cope (born July 25, 1956) is a nationally known preacher and blogger in the Churches of Christ."
church.NOUN,church.NOUN.000033,church%1:14:00::,"Papist is a pejorative term referring to the Roman Catholic Church, its teachings, practices, or adherents."
church.NOUN,church.NOUN.000034,church%1:04:00::,The sermon was coldly received by the congregation and Macmurray saw their reaction as indicating a lack of true Christianity in the institutional churches.
church.NOUN,church.NOUN.000035,church%1:04:00::,Robin became the first artist from the UK to accomplish this feat. Robin Mark is also the worship leader in his home church Christian Fellowship Church (CFC) in East Belfast.
church.NOUN,church.NOUN.000036,church%1:14:00::,"Meanwhile, English Puritans and Scottish Calvinists intensely opposed the king 's main religious policy of unifying the Church of England and the Church of Scotland under a form of High Church Anglicanism."
church.NOUN,church.NOUN.000037,church%1:06:00::,"The church is Grade II * listed, for its interior."
church.NOUN,church.NOUN.000038,church%1:06:00::,"The church is dedicated to Saint Giles, the patron saint of the disabled."
church.NOUN,church.NOUN.000039,church%1:06:00::,The church subsequently fell into disrepair.
church.NOUN,church.NOUN.000040,church%1:06:00::,"But instead, in 1987, the bells were restored by Eayre & Smith and then installed in St Machar 's Cathedral in Aberdeen which is now one of the few churches in Scotland to have a set of bells designed for change ringing."
church.NOUN,church.NOUN.000041,church%1:06:00::,This was the first such service for a Roman Catholic taken in an Anglican church.
church.NOUN,church.NOUN.000042,church%1:06:00::,"He had recently been appointed architect of the new parish church of St. John The Baptist, Windsor (a replacement building completed in 1822), which is in contrasting Gothic style."
church.NOUN,church.NOUN.000043,church%1:04:00::,War Memorials The World War I memorial inside the church was designed by Charles Marriott Oldrid Scott the grandson of George Gilbert Scott following a design competition.
church.NOUN,church.NOUN.000044,church%1:14:00::,"Roman Catholic -- 21.2 % Mainline Protestant -- 8.1 % Orthodox -- 0.1 % Hindu, Sikhs, Buddhists, Muslim, others; 2.0 % Unclaimed -- 4.5 % The largest single denominations by number of adherents in 2000 were the Catholic Church 4,368,969, the Southern Baptist Convention 3,519,459 and the United Methodist Church 1,022,342."
church.NOUN,church.NOUN.000045,church%1:06:00::,"They changed their name to the Evangelical Lutheran Church in 1946, and merged into the Evangelical Lutheran Church of America (ELCA) in 1988."
church.NOUN,church.NOUN.000046,church%1:06:00::,"The church has a seating capacity of about 1,000 people."
church.NOUN,church.NOUN.000047,church%1:04:00::,"Skills, viewpoint and criticism Morgan was a great-grandson of Orson Pratt, an apostle of The Church of Jesus Christ of Latter-day Saints, and Morgan ’ s family actively participated in church activities."
church.NOUN,church.NOUN.000048,church%1:04:00::,"According to the Christian Standard, Christ 's Church is ""one of the finest church facilities in the country""."
church.NOUN,church.NOUN.000049,church%1:04:00::,McMurray 's presidency and legacy McMurray became the president of the church in 1996.
church.NOUN,church.NOUN.000050,church%1:04:00::,"Devoting herself to the Seventh-day Adventist Church, Bryant enrolled in Oakwood College in Huntsville, Alabama."
church.NOUN,church.NOUN.000051,church%1:14:00::,The church thus argues that this policy is evidence against any systematic persecution of scholars.
church.NOUN,church.NOUN.000052,church%1:14:00::,"Anabaptist tradition When believers were baptized and taken into membership of the church by Anabaptists, it was not only done as symbol of cleansing of sin but was also done as a public commitment to identify with Jesus Christ and to conform one 's life to the teaching and example of Jesus as understood by the church."
church.NOUN,church.NOUN.000053,church%1:14:00::,"His books were also later put on the Catholic Church 's Index of Forbidden Books. Spinoza lived an outwardly-simple life as a lens grinder, turning down rewards and honours throughout his life, including prestigious teaching positions."
church.NOUN,church.NOUN.000054,church%1:04:00::,"He was, however, a lifelong and determined opponent of almost all organised religion throughout his life, especially the ""Roman Church... carefully calculated for the destruction of all that is highest in the moral nature, in the intellectual freedom, and in the political freedom of mankind""."
church.NOUN,church.NOUN.000055,church%1:14:00::,The letter acknowledged his eloquence but strongly criticised his reluctance to take sides in the communion 's theological crisis and urged him to make explicit threats to those more liberal churches.
church.NOUN,church.NOUN.000056,church%1:14:00::,"Breastfeeding in public remains controversial in many developed countries. In 2014, newly elected Pope Francis drew worldwide commentary when he encouraged mothers to breastfeed babies in church."
church.NOUN,church.NOUN.000057,church%1:14:00::,He is an active member of the Community of Christ Church and is an accomplished outdoorsman.
church.NOUN,church.NOUN.000058,church%1:14:00::,"Who was a Church leader, literary orator and winner of Catholicate AwardSamuel Chandanappally Dr: Malankara Sabha Pithakkanmar, Grace Samuel, Ceedees Books, Chandanappally, 1991."
church.NOUN,church.NOUN.000059,church%1:14:00::,"In 2009 he established the Urhai (Edessa) private elementary school in Baghdad. Gewargis has been active in ecumenical forums and fraternal exchange between the Assyrian Church of the East and other Churches and ecclesiastical organisations, in particular with the Middle East Council of Churches (MECC) and the Council of the Heads of Churches in Baghdad."
church.NOUN,church.NOUN.000060,church%1:14:00::,"Monks were killed in the abbey, thrown into the sea to drown, or carried away as slaves along with the church treasures, giving rise to the traditional (but unattested) prayer -- A furore Normannorum libera nos, Domine, ""Free us from the fury of the Northmen, Lord."""
church.NOUN,church.NOUN.000061,church%1:14:00::,Systematic persecution of the early Christian church caused it to be an underground movement.
church.NOUN,church.NOUN.000062,church%1:14:00::,"The church is represented by the Assyrian Church of the East and is in communion with it. Membership is estimated to 170,000, although some sources say as high as 500,000 Hierarchy The current hierarchy and dioceses is as follows."
church.NOUN,church.NOUN.000063,church%1:14:00::,"Reaction The late bishop boldly defied them saying, ""Never would he or his ministers bow down and comply with such inhumane and unjust demands"" and that ""our churches are open to all who want to come in."""
church.NOUN,church.NOUN.000064,church%1:14:00::,But the Armenian Church was destroyed in 2002.
church.NOUN,church.NOUN.000065,church%1:14:00::,There were mass arrests of clergy and church presses were expropriated.
church.NOUN,church.NOUN.000066,church%1:14:00::,"Where the authentic theological traditions of the Eastern Church are concerned, we must recognize the admirable way in which they have their roots in Holy Scripture, and how they are nurtured and given expression in the life of the liturgy."
church.NOUN,church.NOUN.000067,church%1:14:00::,"Mexico Following the Revolution of 1860, Liberal President Benito Juárez issued a decree nationalizing church property, separating church and state, and suppressing religious orders. Following the revolution of 1910, the new Mexican Constitution of 1917 contained further anti-clerical provisions."
church.NOUN,church.NOUN.000068,church%1:14:00::,"The Church is divided for administrative purposes into three zones: Catalonia, Valencian Country, and Balearic Islands; Andalusia and Canary Islands; Centre and Northern Spain."
church.NOUN,church.NOUN.000069,church%1:14:00::,"The Malaga congregation allows paedocommunion, while all of the congregations practice infant baptism. The denomination maintains good ecclesiastical contact with the Evangelical Presbyterian Church in England and Wales, the Free Church of Scotland, and the Reformed Churches in the Netherlands (Liberated)."
church.NOUN,church.NOUN.000070,church%1:14:00::,They returned to their normal lives and have allegedly said they wished only to forget the past and to have no connection with the Palmarian Church.
church.NOUN,church.NOUN.000071,church%1:14:00::,"Noyes, H. E. Church Reform in Spain and Portugal: A Short History of the Reformed Episcopal Churches of Spain and Portugal, from 1868 to the Present Time 1897Palomino, Rafael."
church.NOUN,church.NOUN.000072,church%1:14:00::,Thuc subsequently cut his ties with the group and was reconciled with the Church authorities.
church.NOUN,church.NOUN.000073,church%1:14:00::,"However, the earliest instance of modern Levantine migration to Egypt happened after 1724, when a schism in the Greek Orthodox Church of Antioch resulted in a separate branch of Levantine Christians attached to Rome known as the Melkite Greek Catholics."
church.NOUN,church.NOUN.000074,church%1:14:00::,The era of Mohamed Ali witnessed building Armenian churches in Egypt; one for the Armenian Orthodox and another one for the Armenian Catholics.
church.NOUN,church.NOUN.000075,church%1:14:00::,"He received a post in Basel in 1549, first as pastor of the Peterskirche, then as a professor and as Antistes of the Basel church in 1553."
church.NOUN,church.NOUN.000076,church%1:14:00::,"In 1976, the prelates of the church convened in London to elect a new Catholicos Patriarch and chose Dinkha as the most qualified candidate to fill the post."
church.NOUN,church.NOUN.000077,church%1:14:00::,"The Catholic Church had no influence in the Bulgarian Empire after that date, and the Bulgarian Patriarchate was reestablished in 1235."
church.NOUN,church.NOUN.000078,church%1:14:00::,The schisms left small denominations including the Free Presbyterians and a remnant as the Free Church from 1900.
church.NOUN,church.NOUN.000079,church%1:14:00::,"Since then, it has expanded to include the Nordic Catholic Church (NCC), begun by people who had separated from the Church of Norway, a Lutheran state church, in opposition to similar practices and has developed a more Catholic theology."
church.NOUN,church.NOUN.000080,church%1:14:00::,"The Church of Scientology expressed satisfaction with the decision, describing it as the ""only one possible""."
church.NOUN,church.NOUN.000081,church%1:04:00::,They are active members of Prestonwood Baptist Church.
church.NOUN,church.NOUN.000082,church%1:04:00::,"Green is an active minister at Grace Covenant Church in Chantilly, Virginia."
church.NOUN,church.NOUN.000083,church%1:14:00::,"Müller had poor political skills, little political support within the Church and no real qualifications for the job, other than his commitment to Nazism and a desire to exercise power."
church.NOUN,church.NOUN.000084,church%1:14:00::,"Russell Fiorella, Jr. opened a Smokestack Barbeque location at 8250 N. Church Road on the north side of Kansas City."
church.NOUN,church.NOUN.000085,church%1:14:00::,The LDS church also operates a temple in Fiji.
church.NOUN,church.NOUN.000086,church%1:14:00::,Interdenominational cooperation100-189 Eastern churches.
church.NOUN,church.NOUN.000087,church%1:06:00::,"The church is located 6 kilometres (3.7 mi) from Veliky Novgorod, by the source of the Volkhov River where it flows out of Lake Ilmen."
church.NOUN,church.NOUN.000088,church%1:06:00::,Additional information The Universal Church of the Kingdom of God was founded in Brazil in 1977.
church.NOUN,church.NOUN.000089,church%1:06:00::,The land around the house was later purchased for the construction of a church and school.
church.NOUN,church.NOUN.000090,church%1:14:00::,"However, she still acted in standard cinematic films, such as The Assisi Underground in which she played a nun; the movie focused on the Roman Catholic Church rescuing Italian Jews from the Nazis in 1943."
church.NOUN,church.NOUN.000091,church%1:06:00::,In the east wall of the sanctuary there are stones from the 13th-century church.
church.NOUN,church.NOUN.000092,church%1:06:00::,"Along the sides of the church are paired lancets, separated by stepped buttresses."
church.NOUN,church.NOUN.000093,church%1:06:00::,"Judging by its Early English style of architecture, the local historian H. F. Starkey estimates that the medieval church was probably built in about 1250."
church.NOUN,church.NOUN.000094,church%1:06:00::,The later Brighton Road General Baptist Church also founded two offshoot chapels.
church.NOUN,church.NOUN.000095,church%1:06:00::,"The church also serves Milford Hospital, formerly the Surrey County Sanatorium."
church.NOUN,church.NOUN.000096,church%1:06:00::,"Many of the congregation could not accept Unitarianism and left the church, either returning to St. Nicholas or attending the newly opened Congregational church on Queen Street in the centre of Sheffield."
church.NOUN,church.NOUN.000097,church%1:06:00::,"It is rich in church history, older theology, British history (including local history), travel, science and medicine, and the anti-slavery movement."
church.NOUN,church.NOUN.000098,church%1:06:00::,The interior of the church was reorganised and a modern mezzanine floor inserted at one end of the nave.
church.NOUN,church.NOUN.000099,church%1:06:00::,"Most churches then had to buy a new chalice; Blakeney 's was purchased in 1567, and exchanged for another in 1716."
church.NOUN,church.NOUN.000100,church%1:06:00::,An elegant brass plaque at the east end of the Church honours the Rector for his tireless work trying to improve the social condition of his increasingly poor parishioners.
church.NOUN,church.NOUN.000101,church%1:06:00::,"The Church of St John the Baptist in Heathfield, Somerset, England was built in the 13th century, from which the tower remains."
church.NOUN,church.NOUN.000102,church%1:06:00::,"St Peter 's Church, Letwell, is a parish church of the Church of England in Letwell."
church.NOUN,church.NOUN.000103,church%1:14:00::,The Catholicos-Patriarch is the head of the church.
church.NOUN,church.NOUN.000104,church%1:14:00::,"In 193, Pope Victor I presided over a council in Rome and subsequently sent a letter about the matter to Polycrates of Ephesus and the churches of the Roman province of Asia."
church.NOUN,church.NOUN.000105,church%1:14:00::,"Upon greeting John Paul II, the Romanian Patriarch Teoctist stated: ""The second millennium of Christian history began with a painful wounding of the unity of the Church; the end of this millennium has seen a real commitment to restoring Christian unity."""
church.NOUN,church.NOUN.000106,church%1:14:00::,"One such theologian gives his interpretation of Western theology as follows: ""According to the holy Fathers of the Church, there is not an uncreated Paradise and a created Hell, as the Franco -- Latin tradition teaches""."
church.NOUN,church.NOUN.000107,church%1:14:00::,"The Catholic Church, on the other hand, insists on the doctrine of Supremacy."
church.NOUN,church.NOUN.000108,church%1:14:00::,"Number of churches, 59; missions, 49."
church.NOUN,church.NOUN.000109,church%1:14:00::,"It is the only EKD member church to formally use the word Protestant (protestantisch in German language) in its name, since most EKD member churches call themselves Evangelical (evangelisch in German language)."
church.NOUN,church.NOUN.000110,church%1:14:00::,"SBPI is co-located with the Church of Scientology International at 6331 Hollywood Boulevard, Los Angeles."
church.NOUN,church.NOUN.000111,church%1:14:00::,"However since mid 2012, due to the continual rearrangements of the larger synodal bodies in the USA, and their apparent lack of interest in Europe, the King 's Family of Churches, for now, is represented at the local church level only again."
church.NOUN,church.NOUN.000112,church%1:14:00::,Conference of Catholic Bishops of the Russian Federation is a collective body of the national church and the administration of the Roman Catholic Church in Russia.
church.NOUN,church.NOUN.000113,church%1:14:00::,"While considering itself the true church, the church is very liberal in its theology, unlike most of the Old Catholic Mariavite Church, which retain a certainly moderate-conservative view upon liturgy and theology."
church.NOUN,church.NOUN.000114,church%1:14:00::,"Afterward, in accordance with the non-geographical concept of dioceses in the Anglican Church of North America, it began to accept congregations outside its previous territory."
church.NOUN,church.NOUN.000115,church%1:14:00::,These were points for debate that criticized the Church and the Pope.
church.NOUN,church.NOUN.000116,church%1:14:00::,The Thirty-nine Articles form part of the Book of Common Prayer used by both the Church of England and the Episcopal Church.
church.NOUN,church.NOUN.000117,church%1:14:00::,"Work continued on the remaining schemata, in particular those on the Church in the modern world and religious freedom."
church.NOUN,church.NOUN.000118,church%1:14:00::,"The opposition among Protestant parishioners and pastors thus regarded only the former three church bodies as uncorrupted intact churches, as opposed to the other then so-called destroyed churches. On September 5 and 6 the same year the General Synod of the Evangelical Church of the old-Prussian Union convened."
church.NOUN,church.NOUN.000119,church%1:14:00::,"The Armenian Church instead adheres to the doctrine defined by Cyril of Alexandria, considered as a saint by the Chalcedonian Churches as well, who described Christ as being of one incarnate nature, where both divine and human nature are united (miaphysis)."
church.NOUN,church.NOUN.000120,church%1:14:00::,The Relief Church (or Presbytery of Relief) was a Scottish Presbyterian denomination founded in 1761.
church.NOUN,church.NOUN.000121,church%1:06:00::,His successor Richard de Lincoln moved the seat to the church of Kinnedar.
church.NOUN,church.NOUN.000122,church%1:06:00::,"This included re-roofing the church, rebuilding the east end and lowering the floor of the nave by 1 foot (0.3 m)."
church.NOUN,church.NOUN.000123,church%1:06:00::,"History The church was built around 1140, and almost certainly before 1143 when it was given to the Abbey of Gloucester."
church.NOUN,church.NOUN.000124,church%1:06:00::,The Roman Catholic Diocese of Rochester is a diocese of the Catholic Church in the Greater Rochester region of New York State in the United States.
church.NOUN,church.NOUN.000125,church%1:06:00::,"In 1998, the AME Zion Church commissioned the Reverend Dwight B. and BeLinda P. Cannon as the first family missionaries to South Africa in recent memory."
church.NOUN,church.NOUN.000126,church%1:14:00::,"Hammer was required to inform the parish of his background, and was removed from the churches and laicized."
church.NOUN,church.NOUN.000127,church%1:14:00::,A stave church is a landmark in Minot.
church.NOUN,church.NOUN.000128,church%1:04:00::,The 110-foot (34 m) hill (which was then unnamed) is on the main road toward Canandaigua from Palmyra to Manchester (modern State Route 21); it was a few miles from Joseph Smith 's home. Since the 1930s The Church of Jesus Christ of Latter-day Saints has held the Hill Cumorah Pageant annually here.
church.NOUN,church.NOUN.000129,church%1:04:00::,The Church of Christ was the original name of the Latter Day Saint church founded by Joseph Smith.
church.NOUN,church.NOUN.000130,church%1:04:00::,"In 2001, the RLDS Church changed its name again to ""Community of Christ"" -- consciously echoing the original ""Church of Christ"" name. The Sidney Rigdon group dwindled until one of its elders, William Bickerton, reorganized in 1862 under the name ""The Church of Jesus Christ""."
church.NOUN,church.NOUN.000131,church%1:04:00::,"These holdings were preliminary findings of fact based on the RLDS Church 's unopposed legal submissions; the court issued no final judgment on the matter because the case was dismissed. In 1894, a federal United States court in Missouri held again that the RLDS Church was the lawful successor to the original church."
church.NOUN,church.NOUN.000132,church%1:04:00::,"According to David Whitmer, by April 1830, this informal ""Church of Christ"" had about six elders and 70 members."
church.NOUN,church.NOUN.000133,church%1:04:00::,"The church ""became extinct in 1876."""
church.NOUN,church.NOUN.000134,church%1:04:00::,"There is also a reflecting pool and fountain. In accordance with the Manual of The Mother Church, the Mother Church is the only Christian Science church to use the definite article (""the"") in its title."
church.NOUN,church.NOUN.000135,church%1:14:00::,"Churches were burnt over a ten-hour period in Crumlin, Lisburn, Dromore, Castlewellan, Banbridge, Laurencetown, Tandragee and Dungannon."
church.NOUN,church.NOUN.000136,church%1:06:00::,The inside of the church was painted by the artist Joan Mosch in 1846.
church.NOUN,church.NOUN.000137,church%1:14:00::,"The total area razed covered approximately 66 hectares. Among the most notable destroyed edifices were: the Sfânta Vineri-Herasca Church (founded in 1645), Olteni Church (1696), the historical Vechea Agie (Old Police Prefecture), the Paediatrics Hospital, the Mina Minovici Forensic Institute, Al.."
church.NOUN,church.NOUN.000138,church%1:06:00::,"The earliest archeologically identified Christian church is a house church (domus ecclesiae), the Dura-Europos church, founded between 233 and 256."
church.NOUN,church.NOUN.000139,church%1:06:00::,"Although many of these were destroyed early in the next century during the Diocletianic Persecution, even larger and more elaborate church buildings began to appear during the reign of the Emperor Constantine the Great."
church.NOUN,church.NOUN.000140,church%1:06:00::,"Medieval times From the 11th through the 14th centuries, a wave of building of cathedrals and smaller parish churches occurred across Western Europe."
church.NOUN,church.NOUN.000141,church%1:06:00::,"In addition to being a place of worship, the cathedral or the parish church was used by the community in other ways."
church.NOUN,church.NOUN.000142,church%1:06:00::,The church could be used as a place to thresh and store grain.
church.NOUN,church.NOUN.000143,church%1:06:00::,"Due to that advantage, the area of the windows became bigger, which resulted in a brighter and more friendly atmosphere inside the church."
church.NOUN,church.NOUN.000144,church%1:06:00::,The nave became higher and so did the pillars and the church steeple.
church.NOUN,church.NOUN.000145,church%1:06:00::,"In Germany and the Netherlands, but also in Spain, it became popular to build hall churches, in which every vault has the same height. Cathedrals were built in a very lavish way, as in the romanesque era."
church.NOUN,church.NOUN.000146,church%1:06:00::,"Examples for that are the Notre-Dame de Paris and the Notre-Dame de Reims in France, but also the San Francesco d ’ Assisi in Palermo, the Salisbury Cathedral and the Wool Church in Lavenham, England. Many gothic churches contain features from the romanesque era."
church.NOUN,church.NOUN.000147,church%1:06:00::,"Some of the most well-known gothic churches stayed unfinished for hundreds of years, after the gothic style was not popular anymore."
church.NOUN,church.NOUN.000148,church%1:06:00::,"Renaissance In the 15th and 16th century, the change in ethics and society due to the renaissance and the reformation also influenced the building of churches."
church.NOUN,church.NOUN.000149,church%1:06:00::,"The basilica was not the most popular type of church anymore, but instead hall churches were built."
church.NOUN,church.NOUN.000150,church%1:06:00::,"Typical features are columns and classical capitals. In Protestant churches, where the proclamation of God 's Word is of special importance, the visitor 's line of view is directed towards the pulpit."
church.NOUN,church.NOUN.000151,church%1:06:00::,"Buildings, even churches, were used as indicators for wealth, authority and influence. The use of forms known from the renaissance were extremely exaggerated."
church.NOUN,church.NOUN.000152,church%1:06:00::,"For the first time, churches were seen as one connected work of art and consistent artistic concepts were developed."
church.NOUN,church.NOUN.000153,church%1:06:00::,"The sprawling decoration with floral ornamentation and mythological motives raised until about 1720 to the rococo era. The Protestant parishes perfered lateral churches, in which all the visitors coud be as close as possible to the pulpit and the altar."
church.NOUN,church.NOUN.000154,church%1:06:00::,"Architecture A common architecture for churches is the shape of a cross (a long central rectangle, with side rectangles, and a rectangle in front for the altar space or sanctuary)."
church.NOUN,church.NOUN.000155,church%1:06:00::,These churches also often have a dome or other large vaulted space in the interior to represent or draw attention to the heavens.
church.NOUN,church.NOUN.000156,church%1:06:00::,"Other common shapes for churches include a circle, to represent eternity, or an octagon or similar star shape, to represent the church 's bringing light to the world."
church.NOUN,church.NOUN.000157,church%1:06:00::,"Another common feature is the spire, a tall tower on the ""west"" end of the church or over the crossing. Another common feature of many Christian churches is the eastwards orientation of the front altar."
church.NOUN,church.NOUN.000158,church%1:06:00::,"Cathedral A cathedral is a church, usually Roman Catholic, Anglican, Oriental Orthodox or Eastern Orthodox, housing the seat of a bishop."
church.NOUN,church.NOUN.000159,church%1:06:00::,The term is sometimes (improperly) used to refer to any church of great size. A church that has the function of cathedral is not necessarily a large building.
church.NOUN,church.NOUN.000160,church%1:06:00::,"It might be as small as Christ Church Cathedral in Oxford, England, Sacred Heart Cathedral in Raleigh, United States, or Chur Cathedral in Switzerland."
church.NOUN,church.NOUN.000161,church%1:06:00::,"However, frequently, the cathedral along with some of the abbey churches, was the largest building in any region."
church.NOUN,church.NOUN.000162,church%1:06:00::,"Pilgrimage church A pilgrimage church is a church to which pilgrimages are regularly made, or a church along a pilgrimage route, often located at the tomb of a saints, or holding icons or relics to which miraculous properties are ascribed, the site of Marian apparitions, etc.."
church.NOUN,church.NOUN.000163,church%1:06:00::,"Conventual church A conventual church (or monastery church, minster, katholikon) is the main church building in a Christian monastery or abbey."
church.NOUN,church.NOUN.000164,church%1:06:00::,"Collegiate church A collegiate church is a church where the daily office of worship is maintained by a college of canons, which may be presided over by a dean or provost."
church.NOUN,church.NOUN.000165,church%1:06:00::,"Collegiate churches were often supported by extensive lands held by the church, or by tithe income from appropriated benefices."
church.NOUN,church.NOUN.000166,church%1:06:00::,A windmill has also been converted into a church at Reigate Heath. There has been an increase in partnerships between church management and private real estate companies to redevelop church properties into mixed uses.
church.NOUN,church.NOUN.000167,church%1:06:00::,Cathedrals and the Church.
church.NOUN,church.NOUN.000168,church%1:06:00::,"A church building or church house, often simply called a church, is a building used for Christian religious activities, particularly for worship services."
church.NOUN,church.NOUN.000169,church%1:06:00::,"In traditional Christian architecture, the church is often arranged in the shape of a Christian cross."
church.NOUN,church.NOUN.000170,church%1:06:00::,When viewed from plan view the longest part of a cross is represented by the aisle and the junction of the cross is located at the altar area. Towers or domes are often added with the intention of directing the eye of the viewer towards the heavens and inspiring church visitors.
church.NOUN,church.NOUN.000171,church%1:06:00::,"Modern church buildings have a variety of architectural styles and layouts; many buildings that were designed for other purposes have now been converted for church use; and, similarly, many original church buildings have been put to other uses. The earliest identified Christian church was a house church founded between 233 and 256."
church.NOUN,church.NOUN.000172,church%1:06:00::,"From the 11th through the 14th centuries, a wave of building of cathedrals and smaller parish churches occurred across Western Europe."
church.NOUN,church.NOUN.000173,church%1:06:00::,"A cathedral is a church, usually Roman Catholic, Anglican, Oriental Orthodox or Eastern Orthodox, housing a cathedra, the formal name for the seat or throne of a bishop."
church.NOUN,church.NOUN.000174,church%1:06:00::,"In Old English the sequence of derivation started as ""cirice"" (Ki-ri-keh), then ""churche"" (kerke), and eventually ""church"" in its current pronunciation."
church.NOUN,church.NOUN.000175,church%1:06:00::,"History Antiquity According to the New Testament, the earliest Christians did not build church buildings."
church.NOUN,church.NOUN.000176,church%1:06:00::,The church is on the Latin Cross plan with a nave and two aisles and three apses.
church.NOUN,church.NOUN.000177,church%1:06:00::,"San Giovanni degli Eremiti (St. John of the Hermits) is a church in Palermo, Sicily, near the Palazzo dei Normanni."
church.NOUN,church.NOUN.000178,church%1:06:00::,"Architecture The church is notable for its brilliant red domes, which show clearly the persistence of Arab influences in Sicily at the time of its reconstruction in the 12th century, the Arab-Norman culture."
church.NOUN,church.NOUN.000179,church%1:06:00::,"In 1433-34, under the rule of King Alfonso of Aragon, this convent absorbed the church, which has since then been commonly known as La Martorana."
church.NOUN,church.NOUN.000180,church%1:06:00::,"After the establishment of the Norman domination of southern Italy, it was returned to the Christians by Roger II of Sicily who, around 1136, entrusted it to the Benedictine monks of Saint William of Vercelli. The church was extensively modified during the following centuries."
church.NOUN,church.NOUN.000181,church%1:06:00::,"The belfry of the church, built in 1861 and designed by Benjamin Mountfort, is also recognised as a Category I structure."
church.NOUN,church.NOUN.000182,church%1:06:00::,"There is evidence of about 20 round-tower churches in Germany, of similar design and construction to those in East Anglia."
church.NOUN,church.NOUN.000183,church%1:06:00::,"The Church of St John the Evangelist is a Church of England church in Upper Norwood, a suburb of South London, in the United Kingdom."
church.NOUN,church.NOUN.000184,church%1:06:00::,The church was hit by a V-1 flying bomb in 1944 and largely destroyed by fire.
church.NOUN,church.NOUN.000185,church%1:06:00::,"The Church of Our Lady & St Alphege is a Roman Catholic church located in the Oldfield Park suburb of Bath, Somerset."
church.NOUN,church.NOUN.000186,church%1:06:00::,"The walls vary from 0.85 to 1.15 m (2.8 to 3.8 ft) in thickness. The church features two stories: while the upper story was certainly the church proper and the place of liturgy, the role of the lower story is unclear."
church.NOUN,church.NOUN.000187,church%1:06:00::,"It is a Church of England church in the Diocese of Sheffield, and it is the second church to be built on this site."
church.NOUN,church.NOUN.000188,church%1:06:00::,"Monuments of interest First Period (737 to 791) From this period, of the young kingdom 's rise and consolidation, the existence of two churches have been registered."
church.NOUN,church.NOUN.000189,church%1:04:00::,"The building is 5,000 sq. ft., and the property is 16,800 sq. ft. The church 's steeple, which was added some years after the building 's completion, is wooden with a square base with a railing at the top."
church.NOUN,church.NOUN.000190,church%1:04:00::,The church also operates an elementary school and a middle school.
church.NOUN,church.NOUN.000191,church%1:04:00::,"Chiswick, Greater LondonFirst Church of Christ, Scientist, Chiswick: worship registration cancelled July 2000."
church.NOUN,church.NOUN.000192,church%1:06:00::,"The Victorian Church The present church dates from 1843, and was designed by Sir George Gilbert Scott, then working for the architects ' Messers Scott and Moffat '."
church.NOUN,church.NOUN.000193,church%1:06:00::,"On the northern side a utilidor, a narrow aboveground tunnel carrying gas and water lines, marks the rear line of the property. A short asphalt walkway, lined with white stones, leads from Mackenzie to the church 's main entrance pavilion."
church.NOUN,church.NOUN.000194,church%1:06:00::,"The author Philip Pullman condemned the buildings; this was featured in the national press. In particular, views of the Grade I listed Italianate St Barnabas Church in Jericho have been affected."
church.NOUN,church.NOUN.000195,church%1:14:00::,"The parents, the pastors and the church have entered into a conspiracy to darken the understanding of the children, who are denied by cupidity and bigotry the privilege of even the free schools of the state. """
church.NOUN,church.NOUN.000196,church%1:14:00::,"This movement spread, and greatly influenced the formation of Puritanism among the Anglican Church in England."
